title,genre,director,country,year,imdb_id,imdb_rating
Тринадцатый апостол,фантастический фильм,Сурен Бабаян,СССР,1988,tt0096308,
13-й район: Ультиматум,боевик,"Патрик Алессандрен, фр.",Франция,2009,tt1247640,
13-й район: Кирпичные особняки,боевик,Камиль Деламарр,"Франция, Канада, США",2014,tt1430612,
13 часов: Тайные солдаты Бенгази,"военный, драма, триллер",Майкл Бэй,США,2016,tt4172430,
13-й знак,Ужасы,"Джонти Эктон, Адам Мэйсон",Великобритания,2000,tt0263005,
13 убийц,боевик,Такаси Миикэ,Япония,2010,tt1436045,
13-й район,боевик,Пьер Морель,Франция,2004,tt0414852,
13 дней во Франции,"документальный фильм, спортивный фильм","Клод Лелуш, Франсуа Рейшенбах",Франция,1968,tt0189330,
13 призраков,фильм ужасов,Уильям Касл,США,1960,tt0053559,
13 изгнаний дьявола,фильм ужасов,Хакобо Мартинес,,2022,tt21199996,
13 друзей хунты,документальный,,Россия,2014,,
13 стульев,Комедия,Эмерих Йозеф Войтек,Нацистская Германия,1938,tt0029831,
12:08 к востоку от Бухареста,комедия,Корнелиу Порумбою,Румыния,2006,tt0809407,
12 этажей спустя,Музыкальная драма,Джеф Агаев,Россия,2024,,
Двенадцать стульев,,Марк Захаров,СССР,,tt0075468,
13 грехов,"триллер, фильм ужасов",Даниэль Штамм,США,2014,tt2059171,
12 стульев,комедия,Леонид Гайдай,СССР,1971,tt0065670,
12 стульев,телеспектакль,Александр Белинский,СССР,1966,tt1663304,
12 раундов,"боевик, триллер, криминал",Ренни Харлин,США,2009,tt1160368,
12 раундов: Перезагрузка,"боевик, триллер",Роэль Рейн,США,2013,tt2317524,
12 обезьян,"фантастика, триллер, драма, антиутопия",Терри Гиллиам,США,1995,tt0114746,
12 разгневанных мужчин,процессуальная драма,Уильям Фридкин,США,,tt0118528,
12 разгневанных мужчин,драма,Сидни Люмет,США,1957,tt0050083,
12 могил Ходжи Насреддина,"комедия, сказка",Климентий Минц,СССР,1966,tt5069134,
«12»,"психологический, триллер, юридический, детектив, драма, артхаус",Никита Михалков,Россия,2007,tt0488478,
12 месяцев. Новая сказка,"фильм-сказка, комедия, мелодрама, семейный фильм",Денис Елеонский,Россия,"19 февраля, 2015",tt5042486,
12 дней террора,"ужасы, триллер, драма",Джек Шолдер,ЮАР,2004,tt0373653,
12 месяцев,"романтическая, фэнтезийная комедия",Александр Баршак,Россия,2013,tt2585840,
11.6,"драма, Саундтрек",Филипп Годо,Франция,2013,tt2655788,
11 сентября,"драма, исторический, киноальманах","Самира Махмальбаф, Клод Лелуш, Юсеф Шахин, Данис Танович, Идрисса Уэдраого, Кен Лоуч, Алехандро Гонсалес Инарриту, Амос Гитай, Мира Наир, Шон Пенн, Сёхэй Имамура","Иран, Франция, Египет, Босния и Герцеговина, Буркина-Фасо, Великобритания, Мексика, Израиль, Индия, США, Япония",2002,tt0328802,
