title,genre,director,country,year,imdb_id,imdb_rating
Вторая молодость,"романтический фильм, драматический фильм",Михал Вашиньский,Польша,1938,tt0031251,5.4
Вторая истина,"детектив, драма",Кристиан-Жак,"Франция, Италия",1966,tt0060954,6.0
Вторая Жикина династия,комедийный фильм,Зоран Чалич,Сербия,1986,tt0180659,7.5
Вторая кожа,драма,Херардо Вера,Испания,2000,tt0232611,6.3
Вторая жизнь Уве,"драма, комедия",Ханнес Хольм,Швеция,2015,tt4080728,7.7
Вторая жена,драма,Марта Месарош,Венгрия,1980,tt0081821,6.7
Вторая весна,Кинороман,Владимир Венгеров,СССР,1979,tt0080111,5.9
Вторая жена,"драма, экранизация",Михаил Доронин,СССР,1927,tt11568492,6.3
Вторая жена,драматический фильм,Расселл Мак,США,1930,tt0021353,5.0
Втихаря,комедийный фильм,Ришикеш Мукерджи,Индия,1975,tt0072783,8.3
Вся семья работает,драма,Микио Нарусэ,Япония,1939,tt0031407,6.5
Вся правда о Колумбе,"драма, экранизация",Витаутас Жалакявичус,СССР,1970,tt4282664,6.4
Вся президентская рать,"триллер, исторический фильм",Алан Пакула,США,,tt0074119,7.9
Вся красота и кровопролитие,"документальный фильм, биографический фильм",Лора Пойтрас,США,"3 сентября, 2022, 15 марта, 2023, 25 мая, 2023, Артисты под куполом цирка: беспомощны, Да здравствует любовь, Сицилийцы, Свадьба в сезон дождей",tt21374850,7.5
Вся правда о любви,"мелодрама, комедия",Джон Хэй,Великобритания,2004,tt0407269,5.3
Взлом и проникновение,"триллер, мелодрама, драма",Энтони Мингелла,Великобритания,2006,tt0443456,6.5
Вторая попытка Виктора Крохина,мелодрама,Игорь Шешуков,СССР,1977,tt0076900,7.0
Вся королевская рать,"триллер, драма",Стивен Заиллян,"США, Германия",2006,tt0405676,6.1
Вся королевская рать,политическая драма,Роберт Россен,США,1949,tt0041113,7.4
Вся жизнь перед её глазами,"драма, триллер",Вадим Перельман,США,2007,tt0815178,6.2
Вся жизнь впереди,драматический фильм,Эдоардо Понти,Италия,"13 ноября, 2020",tt10627584,6.8
Вся эта дребедень,триллер,Алан Пакула,США,1981,tt0083006,5.4
Вступление,Драма,Игорь Таланкин,СССР,1963,tt0175312,7.6
Вся жизнь,драма,Лейла Горделадзе,СССР,1978,tt0281641,6.8
Всю ночь напролёт,комедия,Жан-Клод Трамонт,США,1981,tt0082001,5.5
Вся банда в сборе,мюзикл,Басби Беркли,США,1943,tt0035916,6.6
Вся правда о Губке Бобе,документальный,Патрик Кредон,США,2009,tt1489931,7.6
Встречное расследование,"драма, триллер",Франк Манкузо,Франция,2007,tt0825239,6.7
Вся королевская рать,драма,"Александр Гуткович, Наум Ардашников",СССР,,tt0252798,7.3
Встречи с привидениями,"боевик, комедия, фэнтези","Само Хун Кампоу, Чун Фат, Питер Чань, Хуан Ха, Лам Чинъин, Тхай Поу, Хо Паккуон, Фун Кинмань, Уэллсон Чинь, Кон Тоухой, У Ма, Лён Сютмэй, Ассоциация каскадёров Саммо Хуна, Лам Чинъин, Хуан Ин, Фрэнки Чань",Гонконг,1980,tt0080827,7.0
Встречи с Игорем Ильинским,кинообозрение,Илья Гурин,СССР,1965,tt0337439,Рейтинг не найден
Встречи после полуночи,"эротический фильм, драматический фильм, музыка к фильму",Ян Гонсалес,"Франция, Франция",2013,tt2811878,5.6
Встречи на краю света,Документальное кино,Вернер Херцог,США,2007,tt1093824,7.7
